doc_id;label;grid;parent_grid;grid_label;grid_reason;city;country
404155;Ingénierie des Systemes Polymères;grid.462796.8;grid.424455.6;Unité Matériaux et Transformations;Matching variants "Unité Matériaux et Transformations Ingénierie des Systemes Polymères" / "Unité Matériaux et Transformations";Villeneuve-d'Ascq;France
404156;Ingénierie des Systèmes Polymères;grid.462796.8;grid.424455.6;Unité Matériaux et Transformations;Matching variants "Unité Matériaux et Transformations Ingénierie des Systèmes Polymères" / "Unité Matériaux et Transformations";Villeneuve-d'Ascq;France
110308;ingénierie IG SF 43;grid.463385.f;;Iskane Ingénierie;Matching variants "SNCF ingénierie IG SF 43" / "Iskane Ingénierie";Casablanca;Morocco
111614;Ingénieur conseil;grid.424628.e;;France Développement Conseil (France);Matching variants "Ingénieur conseil" / "FD Conseil";conseil;france
332260;Iniversity of EXETER;grid.8391.3;;University of Exeter;Matching variants "Iniversity of EXETER" / "University of Exeter";Exeter;United Kingdom
452584;InnaVirVax;grid.463908.0;grid.457370.2;InnaVirVax (France);Matching variants "InnaVirVax" / "InnaVirVax (France)";innavirvax;france
345040;INNOVENT e. V.;grid.452448.b;;Innovent;Matching variants "INNOVENT e. V." / "Innovent";Jena;Germany
418025;Innovision;grid.425131.0;;Innovision (Denmark);Matching variants "Innovision" / "Innovision (Denmark)";Odense;Denmark
350502;Innventia;grid.6303.6;;Innventia (Sweden);Matching variants "Innventia" / "Innventia (Sweden)";Stockholm;sweden
329386;Inorganic;grid.450118.9;;Inorganic Specialists (United States);Matching URL "inorganic" / label "Inorganic";specialists;united states
336363;INP Greifswald;grid.475228.e;grid.4372.2;Max Planck Institute of Plasma Physics (Greifswald);Matching variants "INP Greifswald" / "IPP Greifswald";greifswald;Germany
349256;INP Grenoble;grid.5676.2;grid.450307.5;Grenoble Institute of Technology;Matching variants "INP Grenoble" / "Grenoble INP" + Matching cities grenoble / Grenoble;Grenoble;France
442024;INRA Transfert;grid.16962.3a;;INRA Transfert (France);Matching variants "INRA Transfert" / "INRA Transfert (France)";transfert;france
428674;INRA UMR 1079 SENAH;grid.424765.6;;Agrocampus Ouest;Matching variants "Agrocampus Ouest INRA UMR 1079 SENAH" / "Agrocampus Ouest";Rennes;France
433192;INRA, département Environnement et Agronomie;grid.457968.1;grid.414548.8;Département Environnement et Agronomie;Matching variants "INRA, département Environnement et Agronomie" / "Département Environnement et Agronomie";Avignon;France
403434;INRA-LERNA;grid.424401.7;grid.11417.32;Toulouse School of Economics;Matching variants "Toulouse School of Economics INRA-LERNA" / "Toulouse School of Economics";Toulouse;France
325770;INRB - IPIMAR;grid.410388.6;;IPIMAR;Matching variants "INRB - IPIMAR" / "IPIMAR";Lisbon;Portugal
454000;INSA Rennes (INSA);grid.424700.5;;Institut National des Sciences Appliquées de Rennes;Matching acronym "INSA" / label "INSA Rennes (INSA)";Rennes;France
59572;INSEE;grid.434144.2;;Ministère de l'Économie et des Finances;Matching variants "Ministère de l'Economie\, des Finances et de l'Emploi INSEE" / "Ministère de l'Économie et des Finances";Paris;France
312897;Inselspital, Bern;grid.411656.1;;University Hospital of Bern;Matching variants "Inselspital, Bern" / "Inselspital";Bern;Switzerland
302753;Insight-SIP;grid.435439.c;grid.14105.31;Insight;Matching variants "Insight-SIP" / "Insight";London;United Kingdom
9543;Insitut de Chimie de la Matière Condensée de Bordeaux;grid.461891.3;grid.412041.2;Institut de Chimie de la Matière Condensée de Bordeaux;Matching variants "Insitut de Chimie de la Matière Condensée de Bordeaux" / "Institut de Chimie de la Matière Condensée de Bordeaux";Pessac;France
319141;Insitute of Geodesy;grid.458472.8;grid.9227.e;Institute of Geodesy and Geophysics;Matching variants "Insitute of Geodesy" / "Institute of Geodesy and Geophysics";Wuhan;China
309976;Insitute of Geology;grid.447909.7;grid.418095.1;Institute of Geology;Matching variants "Insitute of Geology" / "Institute of Geology";Prague;Czech Republic
321144;Insituto de Biologia;grid.452502.4;;Instituto de Biologia do Exército;Matching variants "Insituto de Biologia" / "Instituto de Biologia do Exército";Rio de Janeiro;Brazil
318832;Insituto de Geofisica UNAM;grid.472572.1;;Instituto de Geofísica y Astronomía;Matching variants "Insituto de Geofisica UNAM" / "Instituto de Geofísica y Astronomía";Havana;Cuba
350277;Insituto de Salud Carlos III;grid.413448.e;grid.436087.e;Instituto de Salud Carlos III;Matching variants "Insituto de Salud Carlos III" / "Instituto de Salud Carlos III";Madrid;Spain
305705;Inst Balseiro;grid.466813.e;grid.418851.1;Balseiro Institute;Matching variants "Inst Balseiro" / "Balseiro Institute";Bariloche;Argentina
340899;Inst Complex Mat;grid.472642.1;grid.5326.2;Institute for Complex Systems;Matching variants "Inst Complex Mat" / "Institute for Complex Systems";Rome;Italy
258288;Inst Curie;grid.418596.7;;Institute Curie;Matching variants "Inst Curie" / "Institut Curie";Paris;France
332847;Inst Exp Med;grid.482502.9;;MED Institute;Matching variants "Inst Exp Med" / "MED Institute";West Lafayette;United States
415353;Inst Francais Cheval & Equitat;grid.452510.7;;Institut Français du Cheval et de Equitation;Matching variants "Inst Francais Cheval & Equitat" / "Institut Français du Cheval et de Equitation";Saumur;France
323651;Inst Mikrotech Mainz GmbH;grid.28894.3f;grid.461616.2;Mainz Institute of Microtechnology;Matching variants "Inst Mikrotech Mainz GmbH" / "Institut für Mikrotechnik Mainz IMM";Mainz;Germany
30192;Inst Phys;grid.11348.3f;;University of Potsdam;Matching variants "Univ Potsdam Inst Phys" / "University of Potsdam";Potsdam;Germany
351938;Inst Polymer Res;grid.429924.0;grid.419303.c;Polymer Institute;Matching variants "Inst Polymer Res" / "Polymer Institute";Bratislava;Slovakia
321706;Inst Surface Chem;grid.13399.31;grid.450998.9;Institute for Surface Chemistry;Matching variants "Inst Surface Chem" / "Institute for Surface Chemistry";Stockholm;Sweden
448471;Inst Technol Foret Cellulose Bois Construct Ameub;grid.6933.f;;Institut Technologique Forêt Cellulose Bois-construction Ameublement;Matching variants "Inst Technol Foret Cellulose Bois Construct Ameub" / "Institut Technologique Forêt Cellulose Bois-construction Ameublement";Paris;France
300592;INST WOLFGANG PAULI;grid.452056.0;;Wolfgang Pauli Institute;Matching variants "INST WOLFGANG PAULI" / "Wolfgang Pauli Institute";Vienna;Austria
345902;Inst. of Immunology;grid.418761.d;;Institute of Immunology;Matching variants "Inst. of Immunology" / "Institute of Immunology";Zagreb;Croatia
318379;Inst. of Infrastructure;grid.475160.1;;Ministry of Infrastructure;Matching variants "Inst. of Infrastructure" / "Ministry of Infrastructure";Kigali;Rwanda
317886;Inst. of Meteorology;grid.463350.7;;National Institute of Meteorology;Matching variants "Inst. of Meteorology" / "National Institute of Meteorology";Tunis;Tunisia
319202;Inst. of Terrestrial Magnetism;grid.466779.d;grid.418751.e;Institute of Magnetism;Matching variants "Inst. of Terrestrial Magnetism" / "Institute of Magnetism";Kiev;Ukraine
316842;Inst. of Volcanology;grid.465510.3;grid.466119.d;Institute of Volcanology and Seismology;Matching variants "Inst. of Volcanology" / "Institute of Volcanology and Seismology";Petropavlovsk-Kamchatskiy;Russia
312895;INSTEAD (Luxembourg);grid.426051.4;;SES (Luxembourg);Matching variants "INSTEAD (Luxembourg)" / "SES (Luxembourg)";ses;luxembourg
451755;Instittut d'électronique fondamentale;grid.462111.1;grid.5842.b;Institut d'Electronique Fondamentale;Matching acronym "IEF" / label "Instittut d'électronique fondamentale";Orsay;France
59651;Institucio Catalana de Recerca i Estudis Avancats;grid.425902.8;;Institució Catalana de Recerca i Estudis Avançats;Matching variants "Institucio Catalana de Recerca i Estudis Avancats" / "Institució Catalana de Recerca i Estudis Avançats";Barcelona;Spain
300218;Institució Catalana de Recerca i Estudis Avançats;grid.425902.8;;Institució Catalana de Recerca i Estudis Avançats;Matching variants "Institució Catalana de Recerca i Estudis Avançats" / "Institució Catalana de Recerca i Estudis Avançats";Barcelona;Spain
342902;Instituciò Catalana de Recerca i Estudis Avançats ( ICREA );grid.425902.8;;Institució Catalana de Recerca i Estudis Avançats;Matching variants "Instituciò Catalana de Recerca i Estudis Avançats ( ICREA )" / "Institució Catalana de Recerca i Estudis Avançats";Barcelona;Spain
349103;Institució Catalana de Recerca i Estudis Avançats (ICREA);grid.425902.8;;Institució Catalana de Recerca i Estudis Avançats;Matching variants "Institució Catalana de Recerca i Estudis Avançats (ICREA)" / "Institució Catalana de Recerca i Estudis Avançats";Barcelona;Spain
319900;Institutdes Régions chaudes;grid.425261.6;;Institut des Régions Arides;Matching variants "Institutdes Régions chaudes" / "Institut des Régions Arides";Medenine;Tunisia
457782;Institution de Biologie Moléculaire des Plantes;grid.462397.d;grid.11843.3f;Institut de Biologie Moléculaire des Plantes;Matching variants "Institution de Biologie Moléculaire des Plantes" / "Institut de Biologie Moléculaire des Plantes";Strasbourg;France
343041;Instiute of geology Geophysics;grid.458476.c;grid.9227.e;Institute of Geology and Geophysics;Matching variants "Instiute of geology Geophysics" / "Institute of Geology and Geophysics";Beijing;China
312424;Instuto Português de Oncologia;grid.435254.1;;Instituto Português de Malacologia;Matching variants "Instuto Português de Oncologia" / "Instituto Português de Malacologia";Albufeira;Portugal
318893;Instutute of Terrestrial Magnetism;grid.447711.0;grid.418276.e;Department of Terrestrial Magnetism;Matching variants "Instutute of Terrestrial Magnetism" / "Department of Terrestrial Magnetism";Washington D.C.;United States
438842;Instytut Matematyki Universytet Marii Curie-Sklodowskiej;grid.29328.32;;Maria Curie-Skłodowska University;Matching variants "Instytut Matematyki Universytet Marii Curie-Sklodowskiej" / "Uniwersytet Marii Curie-Skłodowskiej";Lublin;Poland
343327;INTECS;grid.425130.1;;INTECS (Italy);Matching variants "INTECS" / "INTECS (Italy)";Rome;Italy
201988;INTEGRAGEN;grid.425132.3;;IntegraGen (France);Matching variants "INTEGRAGEN" / "IntegraGen (France)";Évry;France
106514;IntegraGen;grid.425132.3;;IntegraGen (France);Matching variants "IntegraGen" / "IntegraGen (France)";Évry;France
173884;IntegraGen SA;grid.425132.3;;IntegraGen (France);Matching variants "IntegraGen SA" / "IntegraGen (France)";Évry;France
312644;INTEGRAL;grid.281032.a;;Integral Molecular;Matching variants "INTEGRAL" / "Integral Molecular";Philadelphia;United States
310529;Intel Corp.;grid.459604.a;;Intel (Taiwan);Matching variants "Intel Corp." / "Intel Corporation";intel;taiwan
158157;Intempora SA;grid.435555.7;;Intempora (France);Matching variants "Intempora SA" / "Intempora (France)";intempora;france
444710;Interact !;grid.419679.4;;Sticares InterACT;Matching variants "Interact !" / "Sticares InterACT";Rhoon;Netherlands
460032;Intéractions Plantes-Bactéries;grid.464125.0;grid.412041.2;Atmosphere Plant Soil Interactions;Matching variants "Intéractions Plantes-Bactéries" / "Atmosphere Plant Soil Interactions";Villenave-d'Ornon;France
327779;Intercell AG;grid.420362.1;;Intercell (Austria);Matching variants "Intercell AG" / "Intercell (Austria)";Vienna;Austria
409594;Interface Transports;grid.410469.e;;Ministère des Transports;Matching variants "Interface Transports" / "Ministère des Transports";Québec;Canada
354225;Inter-mezzo;grid.455615.6;;International Mezzo Technologies (United States);Matching variants "Inter-mezzo" / "Mezzo";Baton Rouge;united states
339500;Interprétation;grid.467729.9;grid.270680.b;Directorate-General for Interpretation;Matching variants "Interprétation" / "DG Interpretation";Brussels;Belgium
309693;Intitute of Pathology;grid.463477.5;;Namibia Institute of Pathology;Matching variants "Intitute of Pathology" / "Namibia Institute of Pathology";Windhoek;Namibia
355628;Intituto Politecnoco de Setubal;grid.421114.3;;Instituto Politecnico de Setubal;Matching variants "Intituto Politecnoco de Setubal" / "Instituto Politecnico de Setubal";Setúbal;Portugal
356060;Intrinsic Lifesciences LLC;grid.435455.6;;Intrinsic LifeSciences (United States);Matching variants "Intrinsic Lifesciences LLC" / "Intrinsic LifeSciences (United States)";La Jolla;united states
337008;Intuilab;grid.425259.d;;IntuiLab (France);Matching variants "Intuilab" / "IntuiLab (France)";Labège;France
147733;INTUILAB;grid.425259.d;;IntuiLab (France);Matching variants "INTUILAB" / "IntuiLab (France)";Labège;France
353506;Investigaciones Sismológica;grid.418281.6;grid.4711.3;Centro de Investigaciones Biológicas;Matching variants "Investigaciones Sismológica" / "Centro de Investigaciones Biológicas";Madrid;Spain
325435;INVIVOGEN;grid.425066.3;;InvivoGen (France);Matching variants "INVIVOGEN" / "InvivoGen (France)";invivogen;france
319022;Ionosphere;grid.443933.a;;Institute of Ionosphere;Matching variants "Ionosphere" / "Institute of Ionosphere";Almaty;Kazakhstan
309395;IPG Strasbourg;grid.480511.9;;Institut Hospitalo-Universitaire de Strasbourg;Matching variants "IPG Strasbourg" / "IHU de Strasbourg" + Matching cities strasbourg / Strasbourg;Strasbourg;France
318474;IPIMAR;grid.410388.6;;IPIMAR;Matching variants "IPIMAR" / "IPIMAR";Lisbon;Portugal
344244;IPIMAR - Instituto Nacional de Recursos Biológicos;;grid.410388.6;IPIMAR;Matching label prefix / parent label "IPIMAR";Lisbon;Portugal
329484;IPIMAR - National Institute of Biological Resources;;grid.410388.6;IPIMAR;Matching label prefix / parent label "IPIMAR";Lisbon;Portugal
332975;IQUADRAT;grid.425280.9;;Iquadrat (Spain);Matching variants "IQUADRAT" / "Iquadrat (Spain)";Barcelona;Spain
328554;IRCCS Policlinico S Donato;grid.419557.b;grid.414603.4;Policlinico San Donato;Matching variants "IRCCS Policlinico S Donato" / "Policlinico San Donato";San Donato Milanese;Italy
254359;IRD Fuel;grid.425293.b;;IRD Fuel Cells (Denmark);Matching variants "IRD Fuel Cells A,S SVENDBORG IRD Fuel" / "IRD Fuel Cells (Denmark) Svendborg Denmark";cells;denmark
360772;IRD Fuel Cells A;grid.425293.b;;IRD Fuel Cells (Denmark);Matching variants "IRD Fuel Cells A" / "IRD Fuel Cells (Denmark)";cells;denmark
227704;IRD Montpellier;grid.466732.2;grid.414548.8;Centre de Montpellier;Matching variants "IRD Montpellier" / "Centre de Montpellier" + Matching cities montpellier / Montpellier;Montpellier;France
210142;IRD-Montpellier;grid.466732.2;grid.414548.8;Centre de Montpellier;Matching variants "IRD-Montpellier" / "Centre de Montpellier";Montpellier;France
10705;IREM de Rennes;grid.424700.5;;Institut National des Sciences Appliquées de Rennes;Matching variants "IREM de Rennes" / "INSA de Rennes";Rennes;France
307316;IRIN Nantes;grid.424465.5;;École des Mines de Nantes;Matching variants "IRIN Nantes" / "Mines Nantes" + Matching cities nantes / Nantes;Nantes;France
302954;IRT Jules Vernes;grid.481982.e;;IRT Jules Verne;Matching variants "IRT Jules Vernes" / "IRT Jules Verne";Bouguenais;France
363822;IRT SystemX;grid.481987.b;;Institut de Recherche Technologique SystemX;Matching variants "IRT SystemX" / "IRT SystemX";Palaiseau;France
315330;Irvine;grid.266093.8;grid.30389.31;University of California, Irvine;Matching variants "Irvine" / "UC Irvine" + Matching cities irvine / Irvine;Irvine;United States
351402;ISA - Intelligent Sensing Anywhere;grid.425307.7;;Intelligent Sensing Anywhere (Portugal);Matching variants "ISA - Intelligent Sensing Anywhere" / "Intelligent Sensing Anywhere (Portugal)";anywhere;portugal
344660;ISAE de Gafsa;grid.466817.a;;Institut Supérieur des Etudes Technologiques de Gafsa;Matching variants "ISAE de Gafsa" / "ISET-Gafsa";Gafsa;Tunisia
402277;ISAE; DMIA;grid.457985.2;grid.414548.8;Département Mathématiques et Informatique Appliquées;Matching variants "Département de Mathématiques\, Informatique\, Automatique ISAE; DMIA" / "Département Mathématiques et Informatique Appliquées";Paris;France
129221;ISAS;grid.419243.9;grid.413453.4;Leibniz Institute for Analytical Sciences - ISAS;Matching acronym "ISAS" / label "ISAS";Dortmund;Germany
436974;ISBA Franche Comte;grid.7459.f;;University of Franche-Comté;Matching variants "ISBA Franche Comte" / "University of Franche-Comté";Besançon;France
364624;ISC;grid.435672.1;;ISC Intelligence in Science;Matching acronym "ISC" / label "ISC";Brussels;Belgium
456615;I-Sea (Entreprise);grid.472308.a;;L' Université de l'Entreprise;Matching variants "I-Sea (Entreprise)" / "L' Université de l'Entreprise";Dakar;Senegal
404356;Islam médiéval;grid.464039.c;grid.46900.3b;Orient et Méditerranée, Textes, Archéologie, Histoire;Matching variants "ORIENT ET MEDITERRANEE : Textes\, Archéologie\, Histoire Islam médiéval" / "Orient et Méditerranée, Textes, Archéologie, Histoire";Ivry-sur-Seine;France
304863;Ist. di Astrofisica Spaziale e Fisica Cosmica;grid.450005.4;grid.4293.c;Istituto di Astrofisica Spaziale e Fisica Cosmica di Milano;Matching variants "Ist. di Astrofisica Spaziale e Fisica Cosmica" / "Istituto di Astrofisica Spaziale e Fisica Cosmica di Milano";Milan;Italy
340358;Istanbul Kültür Üniversitesi;grid.411774.0;;Istanbul Kültür University;Matching variants "Istanbul Kültür Üniversitesi" / "Istanbul Kültür University";Istanbul;Turkey
306016;Istanbul Teknik Universitesi;grid.10516.33;;Istanbul Technical University;Matching variants "Istanbul Teknik Universitesi" / "İstanbul Teknik Üniversitesi";Istanbul;Turkey
313889;Istituti Clinici di Perfezionamento;grid.414527.1;;Istituti clinici di perfezionamento;Matching variants "Istituti Clinici di Perfezionamento" / "Istituti clinici di perfezionamento";Milan;Italy
364260;Istituti Ortopedici Rizzoli;grid.419038.7;grid.414603.4;Istituto Ortopedico Rizzoli;Matching variants "Istituti Ortopedici Rizzoli" / "Istituto Ortopedico Rizzoli";Bologna;Italy
331579;Istituti Ospitalieri di Cremona;grid.419450.d;;Istituti Ospitalieri di Cremona;Matching variants "Istituti Ospitalieri di Cremona" / "Istituti Ospitalieri di Cremona";Cremona;Italy
3881;Istituto Matematico;grid.6093.c;;Scuola Normale Superiore di Pisa;Matching variants "Scuola Normale Superiore Istituto Matematico" / "Scuola Normale Superiore di Pisa";Pisa;Italy
310727;ITALTEL;grid.76381.3b;;Italtel (Italy);Matching variants "ITALTEL" / "Italtel (Italy)";Milan;Italy
372536;ITER;grid.425477.7;;Iter;Matching variants "ITER" / "Iter";Naples;Italy
214960;ITK Montpellier;grid.466732.2;grid.414548.8;Centre de Montpellier;Matching variants "ITK Montpellier" / "Centre de Montpellier" + Matching cities montpellier / Montpellier;Montpellier;France
312544;ITN;grid.420486.c;;ITN Energy Systems (United States);Matching acronym "ITN" / label "ITN";Littleton;united states
343808;ITP Heidelberg;grid.7700.0;;Heidelberg University;Matching variants "ITP Heidelberg" / "Heidelberg University";Heidelberg;Germany
325871;ITT Kanpur;grid.417965.8;;Indian Institute of Technology Kanpur;Matching variants "ITT Kanpur" / "IIT Kanpur";Kanpur;India
312926;ITT Madras;grid.417969.4;;Indian Institute of Technology Madras;Matching variants "ITT Madras" / "IIT Madras";Chennai;India
222099;IUT A - Bordeaux I;grid.424725.2;;Institut Polytechnique de Bordeaux;Matching variants "IUT A - Bordeaux I" / "Bordeaux INP";Bordeaux;France
235797;IUT de Cachan;grid.466432.1;;École Supérieure d'Ingénieurs des Travaux de la Construction de Cachan;Matching variants "IUT de Cachan" / "ESITC Cachan";Cachan;France
302112;IUT de Génie Electrique de Tarbes;grid.462965.a;grid.5842.b;Laboratoire de Génie Electrique et Electronique de Paris;Matching variants "IUT de Génie Electrique de Tarbes" / "Laboratoire de génie électrique de Paris";Gif-sur-Yvette;France
334970;IUT de Mulhouse;grid.414085.c;;Centre Hospitalier de Mulhouse;Matching variants "IUT de Mulhouse" / "Centre Hospitalier de Mulhouse";Mulhouse;France
421811;IUT de Nantes;grid.277151.7;;Centre Hospitalier Universitaire de Nantes;Matching variants "IUT de Nantes" / "CHU de Nantes";Nantes;France
354411;IUT de Nîmes;grid.411165.6;;Centre Hospitalier Universitaire De Nîmes;Matching variants "IUT de Nîmes" / "CHU de Nîmes";Nîmes;France
357316;IUT de Rennes;grid.411154.4;;Centre Hospitalier Universitaire de Rennes;Matching variants "IUT de Rennes" / "CHU de Rennes";Rennes;France
357293;IUT de Rennes 1;grid.411154.4;;Centre Hospitalier Universitaire de Rennes;Matching variants "IUT de Rennes 1" / "CHU de Rennes";Rennes;France
268196;iut montpellier;grid.466732.2;grid.414548.8;Centre de Montpellier;Matching variants "iut montpellier" / "Centre de Montpellier" + Matching cities montpellier / Montpellier;Montpellier;France
330124;IWU Chemnitz;grid.6810.f;;Chemnitz University of Technology;Matching variants "IWU Chemnitz" / "TU Chemnitz" + Matching cities chemnitz / Chemnitz;Chemnitz;Germany
300925;Izmir Ekonomi Universitesi;grid.411796.c;;İzmir University of Economics;Matching variants "Izmir Ekonomi Universitesi" / "İzmir Ekonomi Üniversitesi";Izmir;Turkey
355316;J DLUGOSZ UNIV;grid.440599.5;;Jan Długosz University;Matching variants "J DLUGOSZ UNIV" / "Jan Długosz University";Częstochowa;Poland
311048;J.W.Goethe Universitat Francfurt;grid.7839.5;;Goethe University Frankfurt;Matching variants "J.W.Goethe Universitat Francfurt" / "Goethe University Frankfurt";Frankfurt am Main;Germany
323498;Jagiellonian Univerity;grid.5522.0;;Jagiellonian University;Matching variants "Jagiellonian Univerity" / "Jagiellonian University";Krakow;Poland
349175;Jamia Hamdard;grid.411816.b;;Jamia Hamdard;Matching variants "Jamia Hamdard" / "Jamia Hamdard";New Delhi;India
355318;JAN DLUGOSZ UNIV;grid.440599.5;;Jan Długosz University;Matching variants "JAN DLUGOSZ UNIV" / "Jan Długosz University";Częstochowa;Poland
183022;JCG Consult;grid.425434.0;;IT Consult;Matching variants "JCG Consult" / "IT Consult";Bremen;Germany
302274;JCP-Consult;grid.448217.c;;SBP Consult;Matching variants "JCP-Consult" / "SBP Consult";Prague;Czech Republic
353345;Jeanne d'Arc;grid.414181.9;grid.410527.5;Hôpital Jeanne d'Arc;Matching variants "Jeanne d'Arc" / "Hôpital Jeanne d'Arc";Toul;France
344064;Jeroen Bosch Ziekenhuis;grid.413508.b;;Jeroen Bosch Ziekenhuis;Matching variants "Jeroen Bosch Ziekenhuis" / "Jeroen Bosch Ziekenhuis";'s-Hertogenbosch;Netherlands
326163;Jet Propulsion Lab/Caltech;grid.211367.0;grid.238252.c;Jet Propulsion Lab;Matching variants "Jet Propulsion Lab/Caltech" / "Jet Propulsion Lab";La Cañada Flintridge;United States
378663;Jig Lab;grid.424877.a;;III V Lab;Matching variants "Jig Lab" / "III V Lab";Marcoussis;France
354365;Jilin Univ;grid.64924.3d;;Jilin University;Matching variants "Jilin Univ" / "Jilin University";Changchun;China
464534;JMB Consult;grid.448217.c;;SBP Consult;Matching variants "JMB Consult" / "SBP Consult";Prague;Czech Republic
309567;Johan Wolfgang Goethe Universität;grid.7839.5;;Goethe University Frankfurt;Matching variants "Johan Wolfgang Goethe Universität" / "Johann Wolfgang Goethe-Universität Frankfurt am Main";Frankfurt am Main;Germany
146560;Johann Wolfgang Goethe Universität;grid.7839.5;;Goethe University Frankfurt;Matching variants "Johann Wolfgang Goethe Universität" / "Johann Wolfgang Goethe-Universität Frankfurt am Main";Frankfurt am Main;Germany
315271;Johann Wolfgang Goethe-Universität;grid.7839.5;;Goethe University Frankfurt;Matching variants "Johann Wolfgang Goethe-Universität" / "Johann Wolfgang Goethe-Universität Frankfurt am Main";Frankfurt am Main;Germany
358262;Johannes Gutemberg Universität Mainz;grid.5802.f;;Johannes Gutenberg University of Mainz;Matching variants "Johannes Gutemberg Universität Mainz" / "Johannes Gutenberg University of Mainz";Mainz;Germany
354335;Johannes Gutenberg Univ Mainz;grid.5802.f;;Johannes Gutenberg University of Mainz;Matching variants "Johannes Gutenberg Univ Mainz" / "Johannes Gutenberg University of Mainz";Mainz;Germany
304095;Johannes Gutenberg Universitat;grid.5802.f;;Johannes Gutenberg University of Mainz;Matching variants "Johannes Gutenberg Universitat" / "Johannes Gutenberg University of Mainz";Mainz;Germany
161158;Johannes Gutenberg Universität;grid.5802.f;;Johannes Gutenberg University of Mainz;Matching variants "Johannes Gutenberg Universität" / "Johannes Gutenberg University of Mainz";Mainz;Germany
331767;Johannes Gutenberg Universität Mainz;grid.5802.f;;Johannes Gutenberg University of Mainz;Matching variants "Johannes Gutenberg Universität Mainz" / "Johannes Gutenberg University of Mainz";Mainz;Germany
312625;Johannes Gutenberg-Universität;grid.5802.f;;Johannes Gutenberg University of Mainz;Matching variants "Johannes Gutenberg-Universität" / "Johannes Gutenberg University of Mainz";Mainz;Germany
358637;Johannes Gutenberg-Universität [Mainz];grid.410607.4;;University Medical Center of the Johannes Gutenberg University Mainz;Matching variants "Johannes Gutenberg-Universität [Mainz]" / "University Medical Center of the Johannes Gutenberg University Mainz" + Matching cities mainz / mainz;mainz;Germany
365751;Johannes Gutenberg-Universität Mainz;grid.410607.4;;University Medical Center of the Johannes Gutenberg University Mainz;Matching variants "Johannes Gutenberg-Universität Mainz" / "University Medical Center of the Johannes Gutenberg University Mainz" + Matching cities mainz / mainz;mainz;Germany
361321;Johannes Kepler Univ Linz;grid.9970.7;;Johannes Kepler University of Linz;Matching variants "Johannes Kepler Univ Linz" / "Johannes Kepler University of Linz";Linz;Austria
351580;Johannes Kepler Universitaet Linz;grid.9970.7;;Johannes Kepler University of Linz;Matching variants "Johannes Kepler Universitaet Linz" / "Johannes Kepler University of Linz";Linz;Austria
356379;Johannes-Gutenberg Universität Mainz;grid.5802.f;;Johannes Gutenberg University of Mainz;Matching variants "Johannes-Gutenberg Universität Mainz" / "Johannes Gutenberg University of Mainz";Mainz;Germany
330685;Johannes-Gutenberg-Universitat Mainz;grid.410607.4;;University Medical Center of the Johannes Gutenberg University Mainz;Matching variants "Johannes-Gutenberg-Universitat Mainz" / "University Medical Center of the Johannes Gutenberg University Mainz" + Matching cities mainz / mainz;mainz;Germany
308794;Johns Hopkins;grid.411935.b;;Johns Hopkins Hospital;Matching variants "Johns Hopkins" / "Johns Hopkins Hospital";Baltimore;United States
340680;Johns Hopkins Univ, Dept Phys & Astron, Baltimore;grid.21107.35;;Johns Hopkins University;Matching variants "Johns Hopkins Univ, Dept Phys & Astron, Baltimore" / "Johns Hopkins University Baltimore United States" + Matching cities baltimore / Baltimore;Baltimore;United States
307561;Johns HopkinsUniversity;grid.21107.35;;Johns Hopkins University;Matching variants "Johns HopkinsUniversity" / "Johns Hopkins University";Baltimore;United States
442816;JTEKT;grid.471154.2;;JTEKT (Japan);Matching variants "JTEKT" / "JTEKT (Japan)";jtekt;japan
348562;Julius-Maximilians- Universität Würzburg;grid.8379.5;;University of Würzburg;Matching variants "Julius-Maximilians- Universität Würzburg" / "Julius Maximilians University of Würzburg";Wurzburg;Germany
370995;Julius-Maximilians-Universität Würzburg;grid.8379.5;;University of Würzburg;Matching variants "Julius-Maximilians-Universität Würzburg" / "Julius Maximilians University of Würzburg";Wurzburg;Germany
340441;Junta de Andalucía;grid.419693.0;;Junta de Andalucía;Matching variants "Junta de Andalucía" / "Junta de Andalucía";Seville;Spain
438254;Jura;grid.424628.e;;France Développement Conseil (France);Matching variants "Conseil Elevage Jura" / "FD Conseil";conseil;france
428779;Jura Conseil Elevage;grid.424628.e;;France Développement Conseil (France);Matching variants "Jura Conseil Elevage" / "FD Conseil";conseil;france
323570;Justus- Liebig-Universitat Giessen;grid.8664.c;;University of Giessen;Matching variants "Justus- Liebig-Universitat Giessen" / "Justus Liebig University Giessen" + Matching cities giessen / Giessen;Giessen;Germany
308186;Justus-Liebig Universität Gießen;grid.8664.c;;University of Giessen;Matching variants "Justus-Liebig Universität Gießen" / "Justus Liebig University Giessen";Giessen;Germany
325214;Justus-Liebig-Universitaet Giessen;grid.8664.c;;University of Giessen;Matching variants "Justus-Liebig-Universitaet Giessen" / "Justus Liebig University Giessen" + Matching cities giessen / Giessen;Giessen;Germany
301926;Justus-Liebig-Universität Giessen;grid.8664.c;;University of Giessen;Matching variants "Justus-Liebig-Universität Giessen" / "Justus Liebig University Giessen" + Matching cities giessen / Giessen;Giessen;Germany
