objectID;title;field_categorie_de_societe;field_lien;field_le_slogan;twitter;facebook
122;JeLoueMonCamping;;https://www.jelouemoncampingcar.com/;Location de camping-cars de particulier à particulier.;https://twitter.com/Yescapa_FR;https://www.facebook.com/yescapa
4279;Jestocke.com;Startups;http://www.jestocke.com;Location d'espaces de stockage entre particuliers ;https://twitter.com/jestocke;https://www.facebook.com/jestocke
4503;Kapitalsharing;Startups;http://www.kapitalsharing.com;1ère plateforme d'apports en industrie, Kapitalsharing met en relation les entrepreneurs/startupeurs et des prestatataires en échange de parts sociales;https://twitter.com/kapitalsharing;https://www.facebook.com/kapitalsharing/
4530;Kaps;Startups;http://www.kapeisi.com;Le parapluie vélo hydrodynamique;;https://www.facebook.com/kapeisi
799;Kidolia;;http://www.kidolia.com;La boîte à souvenirs des parents;https://twitter.com/kidoliapp;https://www.facebook.com/kidolia
6110;KNOCK ;Startups;https://knock-knock.io/;Live where you love, love where you live;https://twitter.com/knock_home;https://www.facebook.com/knock.immo/
4013;Kweezine;Startups;https://kweezine.com/;Kweezine est la première plateforme de partage de passions et de savoir-faire culinaires;https://twitter.com/Kweezine;https://www.facebook.com/kweezine
2532;LeBonBail;Startups;https://www.lebonbail.fr;LeBonBail offre un service de rédaction en ligne et un suivi juridique automatique du contrat de bail. La rédaction s'effectue gratuitement à partir d'un formulaire dynamique intégrant de nombreux services. ;https://twitter.com/lebonbail;
5305;Lecoinsolidaire.com;Startups;https://www.lecoinsolidaire.com;Site tout en un et solidaire pour toute l'économie collaborative ;https://twitter.com/lecoinsolidaire;https://www.facebook.com/lecoinsolidaire/
5972;LEGAL VISION;Startups;https://www.legalvision.fr/;La gestion de toutes vos formalités juridiques en ligne sur notre site;;
2616;Legalin;Startups;http://www.legalin.fr;Plateforme de publication d'annonces légales en ligne;https://twitter.com/LegalinFr;https://www.facebook.com/pages/Legalin/205145936276241
4556;les-personnalisables.com;;http://www.les-personnalisables.com;La vitrine des startups et entreprises proposant des produits personnalisables émotionnants !;"http://twitter.com/share?text=Personnalisation%20de%20produits%20%C3%A9motionnants&amp;url=https%3A%2F%2Fwww.les-personnalisables.com%2F";"http://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.les-personnalisables.com%2F&amp;t=Personnalisation%20de%20produits%20%C3%A9motionnants"
3611;Lumenaki;Startups;https://www.lumenaki.com/fr;Lumenaki est le 1ère plateforme de gestion et publication de contenu sur mobile (CMS), qui permet à ses utilisateurs d'exprimer toutes ses passions, idées et souvenirs, dans de magnifiques albums, dont ils contrôlent le partage et la confidentialité.;;
5216;Mapwize;Startups;http://www.mapwize.io;The indoor mapping platform;;
4389;Maritima de Gestion Llan;Startups;http://www.maritima-sailing.fr;Location de voilier, de catamaran, de bateau à moteur et de Goélettes dans le monde entier.;https://twitter.com/MaritimaSailing;https://www.facebook.com/frenchsailing
6236;MELPIX;Startups;http://www.melpix.com;Concept innovant, MELPIX est un système reposant sur une application vidéo professionnelle dédiée au marketing relationnel et d'influence;;https://www.facebook.com/appli.melpix/?fref=ts
5489;MicroEJ;SME;http://www.microej.com;MicroEJ offre une suite de solutions logicielles pour les objets connectés et l'électronique embarquée.;;
2719;Mobiliwork;;http://www.mobiliwork.com;Le prêt de compétences nouvelle solution de mobilité;;
4822;Mon-pitch.com;;http://www.mon-pitch.com;Mon-pitch.com est un service en ligne de rédaction de pitch sur-mesure pour tous les porteurs de projet. Concrètement, je rédige des pitchs adaptés au projet et au contexte du pitch. En bref, Mon-pitch.com c'est un accompagnement dématérialisé, accessible;https://twitter.com/mon_pitch;
3186;My Money Time;Startups;http://www.mymoneytime.net;L'application qui récompense les efforts sportifs;https://twitter.com/MyMoneyTime_;https://www.facebook.com/My-Money-Time-965739330164412/
4879;My Webspot;Startups;http://www.my-webspot.com;L'internet mobile pour les voyageurs;https://twitter.com/MY_WEBSPOT;https://www.facebook.com/mywebspot.mobile
5937;MYTRENDYMARKET;Startups;http://www.mytrendymarket.com/;L'Outlet des boutiques multimarques de mode.;https://twitter.com/mytrendymarket;https://www.facebook.com/mytrendymarket
6467;Nautal;Startups;http://www.nautal.fr;Comparateur de bateaux en location dans le monde;;http://www.facebook.com/NautalFrance
4798;Netvendeur;SME;http://www.netvendeur.com;Retrouvez l'évolution du marché immobilier sur Netvendeur !;https://twitter.com/netvendeur_immo;https://www.facebook.com/netvendeur
2689;NFC-Interactive;Startups;http://www.nfc-interactive.fr/;Les experts de l'interaction;;
1454;Non Universal Nuts;Startups;http://shop.nonuniversalnuts.com/;NUN fourni des accessoires high tech et esthétiques pour les sports de glisses. Notre premier produit, le RADnuts, est un enjoliveur pour roues de Longboards, Cruisers et Roller Skates décoratif et personnalisable qui protège les roulements à billes. ;https://twitter.com/nun_rollerskate;https://www.facebook.com/RADnutsRollerSkates/
6456;NUTREATIF;Startups;https://www.nutreatif.com;La Nutrition Saine au Coeur de la vie Quotidienne;https://twitter.com/nutreatif;https://www.facebook.com/nutreatif
2639;Oodrive;Startups;http://www.oodrive.fr;Leader européen de la gestion de fichiers en ligne;http://twitter.com/OodriveOfficiel;https://www.facebook.com/oodrive
4611;Oppex;Startups;http://www.oppex.com;Moteur de recherche et plateforme d'analytics pour les marches publiques en Europe;;
2152;Pick & Pow;Startups;https://www.pickandpow.com/fr/;Partagez une startup sur vos réseaux sociaux et recevez une réduction en retour;https://twitter.com/pickandpow;https://www.facebook.com/Pickandpow/
4100;poll&roll;Startups;https://www.pollandroll.com;poll&roll est une plateforme d’études de marché en ligne qui permet de réaliser des études fiables, de façon simple et à des tarifs avantageux.;https://twitter.com/pollandroll;https://www.facebook.com/pollandroll/
3279;PureFood;Startups;http://www.purefood.fr;L'alimentation 100% sport et 100% naturelle !;http://twitter.com/purefoodfr;
4385;RCOM MEDIA SUPPORT;;http://www.rcom-mediasupport.com;Véhiculez votre image grâce à la 1er régie Camion Média;;
3381;SEEDS;Startups;http://seedsofhiphop.org;Ligue de breakdance;;
2651;Sepastop;Startups;https://www.sepastop.eu/fr-fr/;Résiliation d'abonnements facile;https://twitter.com/sepastop/;https://www.facebook.com/sepastopFrance/
2798;Shopboostr;Startups;http://shopboostr.de/;With Shopboostr we are a full-service technology provider specialized in the digital environment. We help online retailers through innovative Web & Ecommerce technologies in the establishment of a fully personalized customer interaction. ;https://twitter.com/Shopboostr;https://www.facebook.com/shopbosotr/?fref=ts
5320;Silent Space®;Startups;http://www.silent-space.fr;Apprenons à travailler ensemble en harmonie en open space grâce au dispositif innovant et connecté de masquage sonore qui améliore la qualité de vie au travail.;;
4214;SIMATAÏ;Startups;http://www.simatai.fr;Post-production d’images pour le E-Commerce;https://twitter.com/detourage;https://www.facebook.com/Simatai-103595783030306/
1540;Slidenjoy;Startups;http://www.slidenjoy.com;Premier accessoire au monde pouvant tripler l'écran de votre ordinateur portable !;;https://www.facebook.com/slidenjoy/
3740;SOS réputation;Startups;http://www.sos-reputation.com;Nettoyage de réputation sur internet;https://twitter.com/sos_reputation;https://www.facebook.com/sosreputation/
3254;SYNEIKA;Startups;http://www.syneika.fr;Syneika fabrique des GPS pour le cerveau, qui rendent efficace un outil thérapeutique qui peut soulager de leurs maladies chroniques plus de 10% de la population;;https://www.facebook.com/syneika
17;Tawa;;http://www.tawacovoiturage.fr/;Le covoiturage évènementiel & culturel;https://twitter.com/Hellocardating;https://www.facebook.com/cardating/?fref=ts
3616;TBSBLUE;Media;http://www.aboweb.com;Logiciel de gestion d'abonnement ;;
2210;Textures|Saveurs;SME;http://www.textures-saveurs.com;Dealer d'émotions;https://twitter.com/TexturesSaveurs;https://www.facebook.com/texturessaveurs
1778;TORO;Startups;http://www.toro-intl.com;Mobile Wallet / Mobile Commerce platform ;https://twitter.com/Toro_Ltd;https://www.facebook.com/ToroDynamicPartner
1517;Treezor;Startups;http://www.treezor.com;Treezor propose des solutions de paiement en marque blanche. La société est spécialisée dans l’émission de cartes prépayées et la gestion de porte-monnaie électronique pour les marketplaces et les plateformes collaboratives.;;
879;Tricy;Startups;http://get.tricy.io/lespepitestech;Découvre ce que font tes potes en prenant des photos à distance sur leur téléphone;;
6481;Ulule;;https://fr.ulule.com/;Ulule est le premier site de financement participatif européen. Notre ambition : donner du pouvoir aux créateurs et aux entrepreneurs, à grande échelle. Pour ce faire, nous proposons un accompagnement personnalisé de tous les projets Ulule.;https://twitter.com/ululeFR;https://www.facebook.com/ulule
2463;Valoro Fundraising;Startups;http://www.valorofundraising.com;Des outils d'aide à la décision pour choisir ses associés et partager avec eux le capital-actions de la start-up;;
2975;Vertical System;SME;http://verticalsystem.net;Solutions informatiques, Web, Référencement (SEO);;https://www.facebook.com/verticalsystem.referencement.seo/
1811;VILLANOVO;Startups;http://www.villanovo.com;Marketplace for luxury villa rentals;;
6629;Vooter;Startups;http://vooter.co/;Solution mobile et web de consultation en continu, pour collecter régulièrement les retours nécessaires à vos prises de décision.;https://twitter.com/vooter_world/;https://www.facebook.com/vooterworld/
1659;Voxeet;Startups;http://www.voxeet.com;Voxeet is a mobile conferencing solution powered by TrueVoice 3D surround sound and backed by collaboration tools for more productive calls every time. ;https://twitter.com/Voxeet;https://www.facebook.com/Voxeet
2156;wecomfrom;Startups;http://www.wecomfrom.com/fr;La première plateforme sociale dédiée aux personnes qui ont changé région;;
985;Weenove;Startups;http://www.weenove.fr;Weenove est une start-up spécialisée dans la Business Intelligence. Nous développons le logiciel Biwee, qui permet de faire parler vos données de manière simple, rapide et interactive. ;https://twitter.com/weenove;
2548;WIDDIM;Startups;http://www.widdim.com;La visite virtuelle TRIDEALE;;http://www.facebook.com/sharer.php?u=https://widdim.com/
126;Winewoo;;http://winewoo.com/;Tous les vignerons dans votre smartphone!;https://twitter.com/winewooofficial;https://www.facebook.com/winewooapp?ref=hl
4568;Wing;Startups;http://www.wing.eu/;Nous collectons, emballons et expédions vos produits partout dans le monde;;
2326;Zen Mobile;Startups;http://www.zenmobile.fr;ZEN MOBILE, start-up innovante et acteur responsable de l’économie circulaire : la première plateforme  e-commerce de vente, d'échange et réparation de smartphone à domicile;https://twitter.com/ZenMobileFr;https://www.facebook.com/ZenMobileFr
2773;CHECK-KIT;Startups;http://www.check-kit.com;CHECK-KIT ,  solution mobile destinée aux professionnels des Métiers de Bouche, pour le suivi et la surveillance de la sécurité sanitaire des aliments. Découvrez CHECK-Traça, la première application de CHECK-KIT!;https://twitter.com/Check_Kit;
6437;ePatient Digital Médias;Startups;http://www.epatient-digital-medias.fr/;Plateforme e-santé de services en ligne pour les patients et les établissements de santé;https://twitter.com/epatientdigital;https://www.facebook.com/e-Patient-Digital-M%C3%A9dias-470351259842426/
3617;Hopen Project;;http://hopenproject.com/fr/bienvenue-2/;Hopen Project a été pensé afin d'incuber une multitude de projets numériques.;;
3954;JE PILOTE;Startups;http://www.jepilotemonentreprise.com/;Logiciel de gestion SaaS gratuit : gestion commerciale, comptabilité, trésorerie, etc...;https://twitter.com/jepilote;https://www.facebook.com/jepilote
3766;Kelvente;Startups;http://www.kelvente.fr;Créez votre e-boutique pour objets neufs ou occasion et sécurisez vos ventes à prix cassé !;https://twitter.com/kelvente;https://www.facebook.com/kelvente
5348;Nutrikéo Consulting;SME;http://www.nutrikeo.com/;Agence de conseil en stratégies nutrition. Nos 4 pôles d’expertises : études, innovation, communication, éducation) au service de plus de 160 clients (start-ups, PME et grands groupes). Un savoir-faire sur food,la nutraceutique et la foodtech.;http://twitter.com/#!/Nutrikeo;http://www.facebook.com/Nutrikeo
4060;Proxgroup;Startups;https://proxgroup.fr;Hébergeur web associatif;http://twitter.com/proxgroup;
5475;SimforHealth (Interaction Healthcare);Startups;http://simforhealth.fr/en/;Solutions de simulation numérique pour la formation des professionnels de santé;http://twitter.com/search?q=lavalvirtual;
3107;THE FIT MAKERS ;Startups;http://www.thefitmakers.com;Plateforme de coaching dématérialisée communautaire;https://twitter.com/thefitmakers;https://www.facebook.com/thefitmakers/
703;Delishop.co.th;;http://www.delishop.co.th;Le 1er supermarché 100% en ligne en Thailande;https://twitter.com/Deli_Th;https://www.facebook.com/pages/DELISHOPcoth/1552605651633945?fref=ts
368;FidMe;;http://www.fidme.com/;Toutes vos cartes de fidélité et coupons dans votre mobile !;https://twitter.com/fidme;https://www.facebook.com/FidMeNews
193;Goozty;;http://www.goozty.com/;L'application dédiée à la restauration rapide qui va vous simplifier la vie;https://twitter.com/Goozty_France;https://www.facebook.com/GooztyApplication
262;Gwenood;;http://bit.ly/1Em1o5Z;Le google breton ! ;;
5762;Hopen Family;Startups;http://hopenproject.com/hopen-family/;LES GRANDS PARENTS PEUVENT ENFIN RECEVOIR INSTANTANEMENT DES PHOTOS DE LEURS FAMILLES;https://twitter.com/hopenproject;http://www.facebook.com/hopenproject
278;Jaidemaville;;http://www.jaidemaville.com;Le Waze du domaine public !;https://twitter.com/intent/user?screen_name=jaidemaville;https://www.facebook.com/Jaidemaville?ref=ts&fref=ts
626;Jamshake;;http://www.jamshake.com;Plateforme sociale de musique collaborative avec séquenceur audio intégré.;https://twitter.com/jam_shake;https://www.facebook.com/jamshake
821;Kapp10;;http://kapp10.com;Kapp10 est une application mobile permettant de partager ses moments sportifs en photo ou vidéo et d'inviter ses amis à les vivre à leur tour.;https://twitter.com/kapptenfr;
194;Marketyfiles;;http://www.marketyfiles.com/fr/;Plate-forme d’échange, d’achat et de vente de bases de données d’entreprises segmentées par activités ou localisation;;
5742;MatchUpBox;Startups;http://matchupbox.com/;MatchUpBox développe Pikcio, une application centrée sur l’utilisateur, smart et sécurisée qui a pour but de changer et de rendre plus effective la manière dont les entreprises interagissent avec leurs clients.;https://twitter.com/MatchUpBox;https://www.facebook.com/MatchUpBox/
648;MIB Clean;;https://www.mib-clean.com/;L'application de pressing à domicile et repassage livré à domicile;https://twitter.com/MIBAgence;https://www.facebook.com/pages/MIB-Agence/129734993818188
629;On Rewind;;http://onrewind.tv;Lecteur vidéo interactif pour les événements sportifs;https://twitter.com/onrewindtv;https://www.facebook.com/onrewindtv/
358;RocketFid;;http://www.rocketfid.com/;L'agence RocketFid propose des solutions de Gamification et de Réputation Intelligente et Puissante.;https://twitter.com/rocketfid;https://www.facebook.com/pages/Rocketfid/180150952125376
371;SamBoat;;https://www.samboat.fr/;Location de bateaux entre particuliers;https://twitter.com/Samboat_fr;https://www.facebook.com/Samboat.fr?fref=ts
665;SCOREWAY;;http://www.scoreway.fr;La voix du client 2.0;;
1800;Startupbootcamp;ETI/Grands Groupes;http://www.startupbootcamp.org;Startupbootcamp is a global network of industry focused startup accelerators.  We take startups global by giving them direct access to an international network of the most relevant partners, investors and mentors in their sector.;;https://www.facebook.com/startupbootcamp
253;Switcharound;;http://www.switcharound.com/;Sous-location légale de logement entre étudiants;;
380;Tamashare;;http://www.tamashare.com;Salle de réunion virtuelle sécurisée;;
369;TEHTRI-Security;;http://www.tehtri-security.com;Détectez et bloquez les hackers et les cyberespions avec nos services et outils innovants;;
5620;TELEQUID;Startups;http://www.telequid.com/wearable;Inventeur du premier porte-clés connecté qui sauvegarde les moments importants de votre quotidien;https://twitter.com/yuzzit_wearable;https://www.facebook.com/yuzzitwearable/
273;Tictac Formation;;http://www.tictacformation.fr;Tictac Formation, la boîte qui éduque au web ! Formation en usages numériques et prévention des risques sur Internet;;
773;Ubimmo;;http://www.ubimmo.com;L'application de géolocation des biens;;
688;Very Local Trip;;http://www.verylocaltrip.com;Une plateforme de tourisme collaboratif innovante qui met en relation des voyageurs - désirant voyager vraiment différemment - avec des locaux partout dans le monde! ;;
472;Wedefi;;http://www.wedefi.com;La communauté pour recevoir des produits gratuits grâce à tes défis !;;
5785;Le coin solidaire;Startups;http://www.lecoinsolidaire.com;Plateforme tout en un pour un monde plus équitable ;https://twitter.com/lecoinsolidaire;https://www.facebook.com/lecoinsolidaire/
5056;Hupp;Startups;https://gethupp.com;L'assistant intelligent de covoiturage quotidien;;
911;SYNTHES'3D;Startups;http://www.synthes3d.com/;SYNTHES’3D est un studio digital innovant spécialisé dans les images de synthèse, le Motion design et les applications mobiles pour les professionnels des secteurs du Médical, de l’Industrie et de l’Architecture. ;https://twitter.com/SYNTHES3D;https://www.facebook.com/pages/SYNTHES3D/502167546522895?ref=stream
810;Edgar People;;http://www.edgarpeople.com/;Cabinet de recrutement digital;https://twitter.com/EdgarPeople;https://www.facebook.com/edgarpeople/?ref=aymt_homepage_panel
753;Shelterr;;http://www.shelterr.fr;Le nouveau site immobilier qui va cartonner ;https://twitter.com/shelterrworld;
393;News Republic;;http://www.news-republic.com/;Sûrement la plus belle façon de suivre l'actualité qui compte pour vous.;https://twitter.com/NewsRepublic;https://www.facebook.com/News.Republic
1962;Choov;Startups;http://www.choov.com;Bien s'assurer devient facile;http://twitter.com/mychoov;
3344;Datapublic;Startups;http://www.dpublic.fr/;Business intelligence du secteur public;;
1720;FrenchConnect London ;Media;http://www.frenchconnectlondon.com;By invitation only Club of london based CEO, VC and leading ecosystem actors ;https://twitter.com/frconnect;https://www.facebook.com/groups/FrenchConnectLondon/
4088;Influence 360;Media;http://www.influence360.asia;Branding . Marketing . Digital;;
547;La Cleanbox ;;http://www.lacleanbox.fr;Blanchisserie au kilo et pressing à domicile pour particuliers et entreprises;;
978;Lick;SME;https://lick.fr;Boutiques spécialistes des objets connectés et de la mobilité éléctrique;https://twitter.com/LICK_officiel;https://www.facebook.com/Lick.officiel
4967;Lixico.com;Startups;http://www.lixico.com;Boutique dédiée aux objets connectés et produits innovants !;https://twitter.com/Lixico_officiel;https://www.facebook.com/lixicoofficiel/
131;MyCookr;;http://www.mycookr.com/;Bienvenue sur le site de la cuisine entre particuliers.;;
310;Nowly;;http://Www.nowly.co;Bring People Together Away From Keyboard.;;
1877;Ô SABLÉ;Startups;http://www.osable.com/;Being a conscious brand, we use naturally-derived ingredients to deliver premium cosmetics;;
2984;Prise;Startups;https://www.facebook.com/PriseParis/;Branchez-vous à la Ville Lumière avec Prise et trouvez en un clin d'oeil le meilleur des évènements parisiens grâce à notre Bot Facebook Messenger ainsi que notre application mobile;;https://www.facebook.com/policies/cookies/
3166;Pump Your Game;Startups;http://www.pumpyourgame.com;Book ton coach sportif via ton smartphone;;
4937;SHOTEVENT;Startups;http://www.shotevent.com;Billetterie en ligne étudiante;;
1687;Total Immersion;Startups;http://www.t-immersion.com/;Building on over a decade of augmented reality experience and unique patented technologies, TryLive solutions enable enhanced and social shopping experiences both at home, in store and on the go.;https://twitter.com/totalimmersion;https://www.facebook.com/totalimmersion
1673;Ubleam;Startups;http://www.ubleam.com;Bleam, l’efficacité augmentée;;http://www.facebook.com/ubleam
4436;WeCity;Startups;http://www.wecity.guide/; Best travel tips. WeCity understands the art of personalised travel;;
1448;Whisperies;Startups;http://www.whisperies.com;Bibliothèque de livres numériques animés originaux pour enfants et laboratoire de création d'histoires;https://twitter.com/Whisperies_fr;https://www.facebook.com/whisperies
3472;Cellys;Startups;http://www.cellys.fr;e-boutique spécialisé dans les objets connectés;https://twitter.com/Cellys31;https://www.facebook.com/CellysToulouse
4709;Coding Days;Startups;https://coding-days.com/;Un bootcamp pour apprendre les fondamentaux du développement web en un week-end !;;
1071;CoWorking.coffee;Startups;http://bit.ly/1RU3rln;The best workplaces with coffee and wifi, curated by the community, all around the world;https://twitter.com/SaigonSyle;
4230;EasyMile;;http://easymile.com/;Des bus autonomes FrenchTech;https://twitter.com/Easy_Mile;https://www.facebook.com/EasyMile
1496;Easyship;Startups;http://www.goeasyship.com;Cross-border shipping made easy;;
5891;GensDeConfiance.fr / TrustedPeople.com;Startups;https://gensdeconfiance.fr;Le Bon Coin sans perte de temps, uniquement pour les personnes de confiance !;https://twitter.com/GensDeConfiance;
105;Glowee;;http://www.glowee.fr/;Le Bio-Eclairage Vivant;https://twitter.com/weloveglowee;"https://www.facebook.com/video.php?v=1037955436219619&amp;set=vb.138198189528686&amp;type=2&amp;theater"
1864;Hiroes;Startups;http://www.hiroes.co;Events. Better.;;
1727;Ideol;SME;http://ideol-offshore.com/en;this breakthrough floating foundation has enabled Ideol to become the only floating revenue-generating technology following the signature of demonstration projects in Japan.;https://twitter.com/IdeolOffshore;
2725;Kameleoon;Startups;http://www.kameleoon.com/fr/;A/B Testing et personnalisation pour marketeurs;https://twitter.com/kameleoonrocks;
377;Keeping.com;;http://www.keeping.com;Votre boite Gmail/Google App devient un helpdesk pour le service client;;
3624;KELBONGOO;Startups;http://www.kelbongoo.com;Des bons produits fermiers... à petits prix ! Légumes, fromages, fruits, volailles... en direct des fermes de Picardie;;http://www.facebook.com/kelbongoo
28;Kimbox;;http://www.kimbox.eu/fr/;Des boîtes prêtes à jouer, ludiques et culturelles, qui contiennent tout ce qu’il faut pour organiser et animer une fête de 10 enfants.;;
5451;KLAKBOAT;Startups;http://www.klakboat.com;concept Boat;;https://www.facebook.com/Klakboat-459331437555648/?fref=ts
1757;LCCS;Startups;http://www.lccs.com.hk;Cloud based solutions for company formation and maintenance in Hong Kong;;
1870;LUCKYLINK Staff Recruitment;Startups;http://www.luckylink.com;Connecting bar, restaurant, hotel and retail managers to certified staff real time.;https://twitter.com/LUCKYLiNKApp;http://www.facebook.com/pages/LUCKiLINK/289288597770784
1257;MYFAV;Startups;http://www.myfav-app.com;Le bouche à oreille des bonnes adresses entre amis;https://twitter.com/MyFav_App;https://www.facebook.com/pages/MyFav/792828957404953
762;Off We Fly;;http://offwefly.eu;Le Blablacar des avions privés! Partagez un trajet en avion avec tous les autres occupants, pilote compris, pour voyager en joignant l'utile à l'incroyable !;;
1742;Picintouch, la pépite;Startups;http://www.picintouch.com;La boite mail magique qui imprime et envoie vos photos. ;;
1878;Pictawall;Startups;https://pictawall.com/;The best form of advertising is the one generated by your customers on social media.;https://twitter.com/Pictawall;https://www.facebook.com/pictawall
1481;ProStudent.fr;Startups;http://www.prostudent.fr;Job board exclusivement dédié aux jobs étudiants (CDI et CDD à temps partiel);https://twitter.com/prostudent_pro;https://www.facebook.com/ProStudent.France?ref=aymt_homepage_panel
468;Shopus;;http://www.shopus.fr;Ma boutique & Mon réseau pour vendre et acheter d'occasion;http://twitter.com/@Shopus_fr;
1805;Theodo;Startups;http://www.theodo.co.uk;We build scalable web and mobile apps in record time. How? A team of smart people expert in Symfony+Node.js and our unique Scrum+Devops+Lean methodology;https://twitter.com/theodo;https://www.facebook.com/theodo.fr
1019;Trad Online;SME;http://www.tradonline.fr;La boîte de traduction qui aide les startups Web;https://twitter.com/tradonline;https://www.facebook.com/tradonline.translations?fref=ts
270;Trak (disponible fin 2015);;http://bit.ly/1F139EQ;Le bracelet connecté shazam;;
2231;UGGY;Startups;http://www.uggy.fr;Les bons tuyaux restos entre amis !;;
2746;VG Sens,;;http://www.vg-sens.com/;Ingénierie bureaux d'études;;
1617;Workiz;Startups;http://www.workiz.com;Workiz booste la croissance des entreprises grâce aux meilleurs étudiants commerciaux de France ! ;;
710;Your EventBox;;http://your-eventbox.com/;La Box dédiée à votre soirée à thème;;
4725;1TO1PROGRESS;Startups;http://www.1to1progress.com;Formation linguistique blended à distance;https://twitter.com/1to1Consulting;https://www.facebook.com/1to1PROGRESS/
1609;Dawaq;Startups;http://www.dawaq.fr;My Personal Business, c'est un outil facile à utiliser, interactif et peu coûteux qui me permet de suivre régulièrement ma prospection.;"http://twitter.com/share?text=DAWAQ%20-%20Editeur%20de%20Logiciels&#038;url=http%3A%2F%2Fwww.dawaq.fr&#038;via=DawaqNews";
123;Feeltact (pré-commande);;http://www.novitact.com/fr/feeltact/discover;Le seul bracelet sensoriel pour communiquer silencieusement;https://twitter.com/_Novitact_;
1924;Findoc;Startups;http://www.findoc.co.uk/;Look and book for the right healthcare services using findoc.co.uk for free! - The most advanced and newest online healthcare search tool!;https://twitter.com/findocuk;https://www.facebook.com/FindocUK
282;Freebox mini 4K;;http://www.free.fr/adsl/freebox-mini.html;La nouvelle box sous android TV;;
1917;FrenchDigital;Startups;http://www.frenchdigital.com/;French Digital brings together the community of French, Francophile and Francophone professionals involved in the digital industry in Europe and beyond. We help businesses and individuals, develop networks, share ideas and create opportunities. We current;https://twitter.com/https://twitter.com/@hakimmobile;https://www.facebook.com/pages/French-Digital/451936981507446
2132;Frenchie Nature;Startups;http://www.frenchienature.com/home/;Vos Produits Bien-etre en 1 Clic à la Maison;;
6693;HelloPush;Startups;https://www.hellopush.fr/;Partage de bons plans via un système de geomarketing;;
271;Izneo;;http://www.izneo.com/;Toute la BD numérique à lire en ligne ou à télécharger;https://twitter.com/izneobd;https://www.facebook.com/Izneo.BD.Digitales
3892;JurisCloud;Startups;http://www.juriscloud.fr;JurisCloud, solution B2B SaaS destinée aux professionnels du Droit et/ou de la comptabilité, automatise et dématérialise les formalités juridiques de création et de gestion des sociétés, incluant la relation avec les greffes et les JAL.;https://twitter.com/JurisCloudFR;https://www.facebook.com/JurisCloudFR
2090;Kpler;Startups;http://www.kpler.com;We design B2B services that turn real-time data into business intelligence for commodity/energy traders.  Think of Palantir meeting Bloomberg.;;
399;Linotte;;http://apple.co/1DoTPKF;Le pense-bête géolocalisé futé de toutes vos adresses.;;
1492;mercurr;Startups;http://www.mercurr.com/;Une marketplace B2B qui simplifie l'expansion internationale;https://twitter.com/gomercurr;https://www.facebook.com/gomercurr
3075;Pasoda Market;Startups;http://pasoda-market.com;Plateforme de booking d'artistes danseurs chorégraphe;;
1824;RougeFrog;SME;http://rougefrog.com/;We're a boutique marketing service company designed to help start-ups with growing their brand and delivering effective marketing strategy and execution.;https://twitter.com/search?q=%23MUSICTECH;
3077;Shapeheart;Startups;http://www.shapeheart.com;Le premier brassard de running cardio;;
280;SoundsGood;;http://soundsgood.co;Les plus belles playlists d'influenceurs passionnés;;
5942;SPINALI DESIGN;Startups;http://www.spinali-design.com;Maillots de bain connecté, Jeans vibrants;;
711;Visite Futée (Paris);;http://visitefutee.com;Visitez des biens immobiliers depuis chez vous !;;
3530;x3D Group;Startups;http://x3d-group.com/;x3D Group bouleverse les codes de la fabrication additive en proposant une offre 360° et disruptive de l'impression 3D;;https://www.facebook.com/
3131;1001experts;Startups;http://www.1001experts.fr;Plateforme de conseil business à la demande par visio délivré par des experts sélectionnés  à destination des entrepreneurs;;
2472;Chef Minute;Startups;http://www.chefminute.paris;Chef Minute, des bons plats livrés en 15minutes;;
1703;Ciel et Terre;SME;http://www.ciel-et-terre.net/;Ciel & Terre has been developing large-scale solar power plants for commercial, government and non-profit institutions since 2006;;
1469;Color Optical;Startups;http://www.coloroptical.com/;Market Place européenne, B2B & B2C, retrouver vos opticiens, les lunetiers Made in France;http://twitter.com/coloroptical;http://www.facebook.com/coloroptical
2712;Cronycle;Startups;http://www.cronycle.com;Research platform for business intelligence ;https://twitter.com/cronycle;
1730;Digital Surf;SME;http://www.digitalsurf.fr/en/index.html;Digital Surf has been developing surface imaging & metrology software for profilers and microscopes since 1989;;
1890;DIUNE;Startups;http://www.diune.com/;The first gesture-based gallery app to manage your albums of photos and videos. It's Fast, Simple, Free with no ads.;;http://www.facebook.com/Diune
165;Ecopresto;;http://www.ecopresto.com/fra/boutique/page_accueil.html;Place de marché b2b en dropshipping;;
5504;ELDOTRAVO;Startups;https://www.eldotravo.fr/;Le TripAdvisor du Bâtiment;https://twitter.com/eldotravo;https://www.facebook.com/eldotravo
759;expind;;http://www.expind.com;Exporter vos produits B2B à l'international: les Fabricants rencontrent leurs Agents et Distributeurs;;
2397;Gaspard;Startups;http://www.operationgaspard.com/;Gaspard est un bouton discret que l'on peut accrocher à ses vêtements, son sac, etc. Trois pressions sur le bouton en cas de danger permettent à tous de recevoir des alertes déclenchées à proximité.  Application gratuite et sans abonnement;;
531;Héros pour de Vrai;;http://heros-pour-de-vrai.com/;Parents, Donnez de bonnes habitudes aux enfants !;;
